preds	count	median	std
['ID']	1	334.0	
['IN', 'DTP']	1	475.0	
['IN', 'EN']	1	807.0	
['IN', 'RA']	1	350.0	
['IN']	7	394.0	191.32582530482242
['IP', 'DS']	2	188.0	22.627416997969522
['IP']	1	97.0	
['NA', 'NB']	3	408.0	307.6236878612135
['NA', 'NE']	6	364.0	149.63210439830976
['NA', 'SR']	1	132.0	
['NA']	2	184.0	98.99494936611666
['OP']	1	800.0	
[]	11	501.0	3263.465135543674
